	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
19_53360520_C_A_b37	0.048345357	0.07599575	-0.0466524	0.022696447	0.061812412	-0.047713235	-0.048992373	0.031259373	-0.0082980655	-0.027549136	0.011587061	0.05252791	0.012743399	-0.028070427	0.037041984	0.013486024	-0.017156476	0.021456806	0.01908606	0.038757347	0.042756747	-0.005345173	-0.09838837	-0.029133718	0.14359304	-0.00894886	-0.019685127	-0.010399019	-0.061040632	0.24988504	-0.042716783	0.030573722	0.12651218	0.034535766	-0.033571966	0.012541706	-0.013223038	-0.0756873	0.035359535	0.09445056	0.012252595	0.021809742	0.08978833	0.019323707	0.09084592	-0.0011882484	-0.043392695	0.11725887	0.026356474	0.0369367	0.035735313	0.047925327	-0.02509886	0.025538206	-0.027886678	0.097363845	0.0004171431	0.08838654	-0.04541134	-0.079755284	-0.093649484	-0.0729889	-0.053221554	-0.054258496
1_201478285_G_A_b37	0.028556386	0.009222334	-0.060712807	-0.0011849329	0.018082459	-0.020792454	-0.0037770942	0.0021520406	-0.02170819	-0.027718492	0.01924434	0.031067671	-0.0024669208	-0.0022012517	0.026739754	0.0015063807	-0.024502013	0.021241505	0.0033267438	0.0009793155	0.024920758	-0.011626251	-0.0498817	-0.01960092	0.084507585	-0.013116241	-0.013907753	-0.01572678	-0.052416563	0.18263589	-0.03630163	0.018563282	0.055400945	0.020356938	-0.01601607	0.0094733015	-0.0011529941	-0.026406357	0.0110606905	0.0127481595	-0.0013714451	0.014709771	0.06683126	-0.004100956	0.01096892	0.024945213	-0.019046787	0.06391303	0.018307239	-0.14558053	-0.0043871216	0.02712864	-0.01564455	0.0067484677	-0.008941669	0.019564563	0.0017130934	0.06122327	0.004745014	0.0084271785	-0.032146	-0.03248502	0.0008307174	-0.04463376
6_29760605_G_T_b37	-0.058123793	0.007414134	0.056286253	0.082805224	-0.030054215	-0.006170364	-0.021818921	-0.066602185	-0.06838008	-0.07462807	-0.018123046	0.0327496	0.09938589	0.03960967	-0.10574398	-0.038064703	0.08977765	0.0007948335	-0.076808795	-0.008302888	-0.024665263	0.030255206	0.1347512	0.16337407	-0.025368031	0.013295474	-0.03427515	0.0664767	0.062433653	-0.19776604	0.022764206	0.026517391	0.003538169	0.010902971	0.05145327	-0.01781122	-0.06405796	0.009516008	-0.058700617	-0.029269334	-0.032159694	0.05360632	-0.07398219	-0.025585793	-0.05025531	-0.013226096	-0.032633856	-0.036221012	-0.016508847	0.49826914	-0.00757372	0.015479848	0.00218001	0.05583001	-0.09243965	-0.012223212	-0.028345782	-0.07838298	0.052411076	0.005060423	-0.008196525	-0.022256069	0.030124972	-0.046881214
12_66536550_C_CAA_b37	-0.002070237	-0.024815513	-0.011561308	0.03161788	-0.02252486	-0.010031389	0.0086741485	-0.06541618	-0.07659244	-0.036981028	0.00947593	0.017374724	0.029237382	0.012464907	-0.05968585	-0.027809326	0.02902292	-0.041197415	-0.06186301	-0.0047448426	-0.038466234	-0.04104093	0.0828808	0.08859521	-0.03602631	0.02437888	-0.03557887	0.0022216532	0.028564848	-0.074467406	-0.0063171275	0.012373932	-0.0116124	-0.011590689	0.03755567	-0.0008044746	-0.041119456	-0.007113373	-0.0061714537	-0.047368	0.0043175314	0.004929997	-0.04955121	-0.038903005	-0.036415517	-0.006304696	-0.0020635799	-0.013510764	-0.009888627	-0.3529982	-0.019596789	0.03578898	-0.013588369	0.011956772	-0.016498394	-0.044716284	0.0039284676	-0.049171217	0.034985043	0.067689955	-0.021317787	-0.016800158	0.01461513	-0.074938
16_16296425_A_AC_b37	0.1811275	0.07067425	0.25706965	-0.12166009	0.0051916726	0.015981501	-0.12220347	0.15442105	0.3824419	-0.05408166	-0.0017672479	-0.04366242	-0.0031285621	0.02432612	0.22950244	0.06301199	-0.038589675	0.049544767	0.17800811	0.096457206	0.042619	-0.009301696	-0.33051506	-0.041447707	0.28589633	0.010243348	-0.014828816	-0.1430957	-0.19409758	-0.12748331	0.31150347	0.04243186	0.076858535	0.2289621	-0.10021031	0.018898638	-0.07119974	-0.018813403	0.090758845	0.3863592	-0.03753125	0.0498501	0.0979446	0.13272396	0.127879	-0.10169016	-0.012098791	0.069175564	0.23732257	0.59236276	0.014781743	-0.09433026	0.039239943	0.07716111	-0.030097175	0.30661917	0.14855286	0.24959496	0.03484448	-0.17377238	-0.08487932	-0.12522286	0.114582226	0.05931497
7_73157315_C_T_b37	-0.23496528	-0.056032076	0.0073090848	0.20094869	-0.076117575	-0.12444192	0.10175276	-0.42634028	-0.47531724	0.048636977	-0.05516068	0.025924064	0.19881128	0.21011537	-0.36845738	-0.044180665	0.17167518	-0.23997493	-0.30593342	-0.09665248	-0.13893715	0.1994041	0.76830643	0.08801772	-0.24371436	0.006664519	-0.10733924	0.063389614	0.30203065	-0.6997744	-0.09712384	-0.02278728	-0.30242467	-0.048955485	0.10810929	-0.052028958	-0.25289726	0.0145606585	-0.18115073	-0.44962326	-0.20729433	0.10886923	-0.35911074	-0.09018316	-0.1891672	0.14487913	0.07784684	-0.38837433	-0.23157917	1.9685516	-0.14117683	0.014844421	-0.09403156	0.07598357	-0.1385093	-0.4609285	-0.07626884	-0.5824637	0.2958146	0.115038574	0.29596204	-0.041072555	-0.01515479	-0.08699311
12_10096086_G_C_b37	0.04106318	0.0013609938	-0.08097548	0.008707747	0.006993931	-0.020892804	0.0050610006	-0.021198303	-0.0387455	-0.013130619	0.013775941	0.05616906	-0.0144746825	-0.014223017	0.034043327	-0.013426676	-0.010428622	0.00787824	-0.0016678721	0.003048269	0.024020214	-0.013595004	-0.0291709	-0.0016074479	0.033904508	-0.0004289588	0.0026258975	-0.021656549	-0.04221291	0.14661913	-0.016365023	0.007910676	0.049680464	-0.006127283	-0.011037027	0.02012406	0.007201178	-0.049898073	0.01616424	-0.0026618056	0.0085528325	0.0027400032	0.04722394	-0.010763533	-0.007390961	0.023789685	-0.009890558	0.049176835	-0.0043426454	-0.31714517	-0.010056056	0.039578404	-0.025721043	0.0051622484	-0.0125255175	0.009882184	-0.00963952	0.031340707	-0.013234727	0.0078110974	-0.028324246	-0.022088446	-0.021899596	-0.03510723
1_26683548_G_A_b37	0.031147083	-0.008603533	-0.03770653	-0.001670748	-0.03336186	-0.011162002	0.004589889	-0.023839178	-0.028162286	-0.023613611	0.0050100572	0.03781957	-0.010729782	-0.016507939	0.014448963	-0.04451726	0.014490742	0.0005735988	0.00975924	0.0027311537	0.018641118	-0.015179589	-0.04706552	0.034990087	0.019429788	0.018417653	0.013016291	-0.03147658	-0.015608728	0.040665522	0.015323876	0.023309994	0.030233178	0.006547764	-0.014181888	0.026714968	-0.00040273997	-0.03660483	0.020179745	0.008137949	0.008488104	-0.028793931	0.0076531023	-0.02414114	-0.010573883	0.012990706	0.00874418	0.027379341	0.001027301	-0.61139196	0.0046917945	0.027503546	-0.017158791	0.008964866	-0.0027427338	0.015761629	-0.0021272004	0.024952536	-0.012837544	-0.0062899515	-0.033077262	-0.0032766685	0.00016982853	-0.023892885
1_28573835_C_T_b37	-0.16941719	0.041454636	-0.382515	0.22651735	0.07513113	-0.11251613	0.0698718	-0.22148684	-0.48155278	0.09132257	-0.046999536	0.107507244	0.09187102	-0.048750795	-0.15943936	0.12878574	-0.045952734	-0.084301025	-0.18840314	-0.041174024	-0.03212039	0.17887339	0.5526732	-0.17048275	-0.06390995	0.031156644	-0.047784016	0.112029664	0.13125125	0.52183694	-0.51210153	-0.033408627	0.027362753	-0.05703473	0.10359334	-0.025140177	-0.10141096	-0.045649648	-0.11058891	-0.4004052	-0.099276006	0.041235715	0.03697315	-0.08345113	-0.08035877	0.1594562	-0.081625745	0.029501617	-0.20514338	2.475739	-0.06437196	0.09233773	-0.13658433	-0.006303707	-0.03625563	-0.37577054	-0.09986971	-0.23533233	0.036584213	0.11323963	0.1826642	-0.019022338	-0.14332521	-0.14925937
4_189892333_A_G_b37	0.13012695	-0.02712095	0.2787913	-0.044568993	0.046057846	0.036676195	-0.079227805	0.09305616	0.27289435	-0.082574435	-0.008908405	-0.039770074	0.046288185	0.053668957	0.13880248	0.014417987	-0.0062837154	0.076282814	0.13852504	0.1083648	0.00531964	-0.021339849	-0.25652725	0.07525183	0.1160993	0.059816323	0.045206465	-0.11009397	-0.06635877	-0.26881438	0.33288816	0.018002473	0.091583796	0.15314822	-0.028284004	-0.0050989836	-0.050785605	-0.004827969	0.07746425	0.35677677	0.0020727683	0.00078254193	-0.005367391	0.074667685	0.08607891	-0.10351278	0.0028418973	-0.00565733	0.14893219	0.51312244	0.02446416	-0.109154135	0.016608283	0.09028902	-0.049364213	0.29316774	0.11564545	0.15326245	-0.0045410544	-0.15548295	-0.124084674	-0.024726078	0.08876919	0.036287602
11_2554945_A_G_b37	0.05728664	0.050167568	-0.043553088	0.022248246	0.060623106	-0.022380067	-0.029447451	0.033732012	0.009124193	-0.036568012	-0.002275189	0.047621593	0.008209646	-0.024473391	0.057612732	0.018341597	-0.024931578	0.016246825	0.020700905	0.017772436	0.029528584	-0.005901266	-0.07233814	-0.039132968	0.10361412	-0.009316692	-0.019697793	-0.022102444	-0.074677296	0.23597322	-0.025986977	0.019773409	0.08637346	0.011799738	-0.0525417	0.008636853	-0.0155948335	-0.07745758	0.020853218	0.054917943	0.02327407	0.01534766	0.11142571	0.01711813	0.05175633	-0.012581993	-0.02194665	0.088790566	0.020142771	0.042820215	0.005062081	0.017251074	-0.032469228	0.018082723	-0.022428066	0.0815321	0.023898318	0.08478413	-0.014669366	-0.050123006	-0.06477786	-0.053415187	-0.030550487	-0.034609154
7_66165310_T_C_b37	-0.07177533	-0.03261983	0.010762077	0.12950653	-0.029237814	-0.022395166	0.033169594	-0.16737713	-0.19480115	-0.0042578513	-0.0031686993	0.030659506	0.07370818	0.115039796	-0.16216668	-0.047952265	0.08597401	-0.07789225	-0.10393515	-0.051472824	-0.0871699	0.05435293	0.25628823	0.09378731	-0.09834558	0.046196416	-0.10292888	0.072361186	0.14764264	-0.23421516	-0.083268076	0.02071783	-0.0672135	-0.002410844	0.048205603	-0.0027339496	-0.076776505	0.023797598	-0.058612388	-0.14784783	-0.01734444	0.098285794	-0.13278429	-0.057463624	-0.037156917	0.0004177317	0.019929439	-0.099741355	-0.09177458	0.6399986	-0.033192765	0.03467728	-0.021309376	0.039939165	-0.03403336	-0.10368056	-0.046041902	-0.2061969	0.12443125	0.052939303	0.07711524	0.010724328	0.015041184	-0.08914251
7_73245519_T_C_b37	-0.054605428	0.048314504	-0.7482479	0.13243502	0.41127494	-0.13455677	0.29062036	0.06402182	-0.62897885	0.008994642	-0.034594357	0.20692667	0.0065666363	-0.40240476	0.24208552	0.3832715	-0.24594632	0.14730054	0.01232795	-0.07155962	0.25325125	0.046963666	0.06809942	-0.4407549	-0.03450458	-0.044900898	0.15792558	0.16995111	-0.13168272	1.9684345	-0.967353	0.035574906	0.43991584	-0.11015636	0.035573926	-0.046949167	0.24722004	-0.14017884	0.19783464	-0.3212166	0.071469285	0.014548078	0.6134486	0.045396253	0.06485015	0.28063214	-0.22280759	0.44489667	-0.20327489	2.017768	0.24674608	0.29659534	-0.19944529	-0.19343695	0.21147388	-0.24251461	-0.1171453	0.12351293	-0.36480308	0.20117296	-0.012373418	-0.06106946	-0.305703	-0.10194611
6_86349570_T_C_b37	0.018865056	-0.021213701	-0.016726147	0.0038215183	-0.027148774	-0.010821743	0.0201222	-0.037787084	-0.036186315	-0.01722854	0.001929652	0.040026665	0.0037589446	-0.0020291135	-0.010956056	-0.032451086	0.019734327	-0.012914792	-0.012836989	-0.0035746116	0.0040726624	-0.022171002	0.003501825	0.065120056	0.0017686225	0.025503777	-0.006788425	-0.022211118	-0.0005377978	-0.010455266	-0.004386057	0.019191861	0.026431274	-0.0019202828	0.011356572	0.011110501	-0.013937333	-0.030893134	0.009246154	-0.018604692	0.012914887	-0.014958993	-0.011113182	-0.037189446	-0.024409046	0.007827878	0.0052647367	0.008171365	0.007314481	-0.53614956	0.0010716133	0.027907532	-0.01691541	-0.009804783	-0.001063887	-0.011052499	0.0045197234	-0.0056310724	0.0042602345	0.02822346	-0.025671147	-0.0025312528	0.008631136	-0.025847824
10_100175532_A_C_b37	0.016032182	0.10254466	-0.07400149	0.01700218	0.029846389	-0.05951556	-0.07192207	-9.281188e-05	-0.07285943	-0.041675538	0.002764456	0.067916825	0.032284707	-0.04001169	-0.043559484	-0.05564496	0.023370665	-0.013349343	-0.027040597	-0.00852596	0.0043841936	0.037921853	0.009713627	0.0066964105	0.09904713	-0.024518866	-0.05871079	0.04495471	-0.01858002	0.2345974	-0.1006142	0.06313817	0.098584905	0.028467193	-3.505824e-05	0.028041556	-0.05066613	-0.074363165	0.02953047	-0.032309975	0.0012715422	0.052072156	0.063379675	0.014692217	0.056839496	0.009797491	-0.03830135	0.118642874	-0.0069039688	0.22603974	0.032332886	0.10342589	-0.00087272376	0.04500514	-0.014628883	0.05209057	-0.036649738	0.03938859	-0.017003722	-0.07238132	-0.039644517	-0.048586536	-0.04244166	-0.08404707
2_109153697_G_A_b37	0.043827336	0.01598152	0.030386932	-0.019204032	-0.012827076	0.011647995	-0.011766497	-0.047257885	0.0046638176	-0.027935278	-0.013274157	-0.022089079	0.015515737	0.025657883	-0.022918366	-0.024572605	0.008902222	-0.02013335	-0.008447502	-0.009081738	0.004994955	-0.050360765	-0.002472341	0.07653391	-0.0036745481	0.0018036133	0.004743159	-0.036714293	-0.017769068	-0.09489365	0.027370322	-0.0033893809	-0.026976958	-0.0003695935	0.016595101	0.03270906	-0.032416426	-0.0073576514	0.015547557	0.022657335	0.00973271	0.0021364987	-0.034724977	-0.033717453	0.018639568	-0.018089358	0.01803179	-0.01357834	0.037836652	-0.40971893	-0.0024176426	0.010996237	-0.03659253	0.013115361	-0.01610586	0.0012677629	0.021985697	-0.01280283	-0.0022943243	0.03210666	-0.027613	-0.0014296323	0.03725315	-0.03810186
8_27951556_C_A_b37	0.003685426	-0.022512998	-0.043935195	0.0052022003	-0.009066466	-0.032642283	0.020150041	-0.004148403	-0.047839776	-0.024562066	-0.00408781	0.04739086	0.003661815	-0.005750902	-0.018334128	-0.03227187	0.018561259	0.015716808	-0.02155492	0.01045087	0.017263435	-0.0031879395	0.018969357	0.057600126	0.028776214	0.004979386	-0.02280093	0.002173597	-0.018240348	0.07050474	-0.023199338	0.015938539	0.050375007	-0.0037546307	0.015310736	0.017548775	0.021676224	-0.043710142	-0.0027209409	-0.011444438	-0.00020931289	-0.03631065	0.006935157	-0.042326592	-0.04808199	0.035189055	-0.011739619	0.038436085	-0.02295354	-0.45028716	-0.014525924	0.045353297	-0.028099671	-0.010042469	-0.024242539	-0.027094798	-0.012173831	0.008844951	-0.014362343	0.02694797	-0.039454497	-0.015060842	-0.029542774	-0.043424997
11_66030687_A_G_b37	-0.015181657	-0.04410316	-0.018703438	-0.031436406	-0.024007682	-0.021188626	-0.016058676	0.0058235824	-0.03424357	-0.03477459	0.008684718	0.022485847	0.030611962	0.027377797	-0.031938188	-0.053064447	0.04636741	0.01913126	0.002670724	0.06214337	0.008933391	-0.010218415	0.027826183	0.08182433	0.012522981	-0.03892314	-0.058817927	-0.032190323	-0.020003162	0.05447457	0.0021109497	0.016161777	0.0028712898	0.032826617	0.01899623	0.012962302	0.042814188	0.025246661	0.01669605	-0.061370935	0.045966536	-0.030946963	0.039907277	-0.043954648	0.028168805	0.031558912	0.01698365	0.028140068	-0.02141612	-0.6106166	-0.007368274	0.053098757	-0.020391032	-0.012262732	-0.015025772	0.0032837503	-0.046486627	0.053240195	0.0039718	-0.014857743	-0.018845357	0.003830202	0.005915802	-0.007408213
7_64458764_G_A_b37	0.036130935	0.052985378	-0.08989072	0.046464898	0.04596662	-0.018161792	0.02531986	-0.009210467	-0.07466416	-0.013862466	-0.019059023	0.07772232	-0.006228566	-0.005084593	0.039485775	0.043828424	-0.025913902	-0.0016332604	-0.031039413	-0.037282255	0.03349713	0.016547471	0.023095064	-0.055137627	0.07799576	-0.014994555	-0.012310244	0.027035533	-0.062335353	0.25328997	-0.09341303	0.022149254	0.058621485	0.0021131486	-0.055923983	0.017542042	-0.04690778	-0.07356406	0.0051862504	-0.035500977	-0.015173147	0.039105333	0.10605958	0.006448187	0.03226729	-0.003216982	-0.036999695	0.06814325	-0.021511637	0.27377713	-0.0018290877	0.03501912	-0.030088723	0.006778419	-0.015395153	0.02276537	0.030565372	0.019857079	0.027210131	-0.001963811	-0.01595182	-0.03989316	-0.030749999	-0.049061716
7_66101330_G_A_b37	0.03506676	0.0045814943	-0.083656326	0.007910367	-0.025167927	-0.015059216	0.020084763	-0.03169809	-0.04006192	-0.012939225	0.009257334	0.04260563	-0.014175149	-0.024990276	0.034793377	-0.017631963	0.0033663101	-0.005229056	-0.0019626431	-0.00909505	0.025756601	-0.017424006	-0.023173496	0.013168894	0.024198104	0.0012237569	0.00016079843	-0.011967795	-0.031779215	0.11817041	-0.03888526	0.01630409	0.053697944	-0.0089381635	0.002707731	0.026074557	0.0012754175	-0.04971482	0.007087283	-0.01640081	0.013181979	-0.0018863305	0.033177882	-0.013716586	-0.016907938	0.021890972	-0.022980988	0.05647993	0.0052156746	-0.46292597	0.008186158	0.035132725	-0.013090372	-0.0078122644	0.0036800578	-0.0061117914	-0.009346571	0.023368804	-0.010470465	0.019423658	-0.020887412	-0.017431378	-0.004864868	-0.041835926
2_109254253_A_AT_b37	0.03455763	0.02484327	-0.022649448	0.022115711	0.0020669177	-0.006274769	-0.01779636	-0.054465074	-0.035532378	-0.03894405	-0.004671613	0.04404549	0.036986828	0.014515497	-0.01558394	-0.03836072	0.010822602	-0.000561025	-0.02114268	-0.023075411	-0.01571032	-0.01236406	0.024874918	0.035499074	0.015171364	0.010441325	-0.025392063	0.015619648	-0.022142336	0.02705488	-0.026831169	0.0052394085	0.009733602	-0.02082175	0.018233487	8.662604e-05	-0.023648348	-0.027210483	-0.017181225	-0.017954092	0.008485695	0.012605913	-0.00088682026	-0.021499872	-0.009988221	0.012317795	-0.011086224	0.021630608	-0.0021852031	0.010351062	-0.013170179	0.014032688	-0.034324944	0.034476478	-0.021853156	-0.017885545	-0.0025055185	-0.016023027	0.035284095	0.028421627	-0.019819431	-0.013014331	0.005350724	-0.067268215
19_21993294_T_C_b37	0.05208256	0.029671973	-0.024651263	-0.014386345	-0.023176301	0.0015615954	-0.015108034	-0.026804352	-0.012133755	-0.020952877	0.0007475999	0.00607419	-0.009089172	-0.0045087785	-0.0009184256	-0.039652072	0.017610785	-0.02445125	-0.008296363	-0.010822408	0.022195462	-0.04096661	-0.021946922	0.03992588	0.009226475	0.00044215005	0.0016969591	-0.042530753	-0.028702833	-0.004083663	0.013064097	0.008099139	-0.003380224	0.0001205951	-0.015423818	0.03881263	-0.024988353	-0.042785168	0.0071306806	0.007236857	0.0051519778	-0.0061433837	-0.0024536923	-0.026591308	0.016405165	-0.012301099	0.02144714	0.023495615	0.027803011	-0.648832	0.003159538	0.03353506	-0.023245513	-0.0027128952	-0.0074524432	0.002054749	0.014598319	0.018665126	-0.024785183	0.011219284	-0.029174179	-0.028106097	0.008240372	-0.023393553
16_78325829_C_G_b37	-0.005993638	0.028203582	-0.001642555	0.046363167	-0.033594515	-0.022877488	0.018947512	-0.08050266	-0.10379929	-0.026684532	-0.01753505	0.030070098	0.04468485	0.01144097	-0.10479159	-0.047295954	0.025358375	-0.015261652	-0.0358068	-0.05377557	-0.021366876	-0.0055894144	0.10849362	0.083220154	0.021483287	0.014295937	-0.050070073	0.06926961	0.02807995	-0.0324494	-0.07361677	0.029576972	-0.015211858	-0.033841223	0.033761382	-0.012657676	-0.04149257	-0.008224057	-0.03062186	-0.07173288	-0.024262346	0.048881404	-0.029505573	-0.06783404	-0.011949389	0.029686954	-0.0052968115	-0.0076645315	-0.0163825	0.06338841	0.00040382147	0.04833824	-0.045972407	0.032990173	-0.060210954	-0.055015244	-0.00392057	-0.05847738	0.07757129	0.07028055	0.008353941	0.0038663596	0.020918004	-0.08896113
17_44159725_C_T_b37	0.031031787	-0.0012681801	-0.073900096	0.012815297	-0.026864627	-0.020904655	0.018388119	-0.026715636	-0.046916254	-0.017524842	0.009679463	0.041768476	-0.012335369	-0.016024277	0.007889837	-0.024722666	0.0073764175	-0.003877176	-0.010034539	0.00041609444	0.023770433	-0.025454752	-0.015629433	0.033564776	0.026893975	0.015304972	-0.0026706755	-0.01795041	-0.014341168	0.10215918	-0.032170113	0.012526151	0.03990299	-0.004323438	-0.006715868	0.024438117	-0.0034707892	-0.046712436	0.012496946	-0.021262627	0.019108845	-0.0070755556	0.036720254	-0.023372762	-0.0095985485	0.021559596	-0.005562868	0.036737323	0.00013370067	-0.59372276	0.0036652274	0.048846457	-0.026849627	-0.010628668	-0.012013059	-0.008172346	-0.019354697	0.030913841	-0.007954873	0.01707208	-0.036065258	-0.011589937	-0.008550465	-0.03095402
6_33678290_C_G_b37	0.005311072	-0.014004316	-0.028757857	-0.014231	0.031658407	-0.027802724	0.0062126294	0.008536238	-0.030936413	-0.05915352	-0.0007953108	0.07320507	0.012012877	0.04201651	-0.00033213943	-0.016122479	0.031387087	0.021923333	-0.0129286535	0.01590325	0.0076453313	0.013098959	-0.04802327	0.024870403	0.016510863	0.00451051	-0.019088417	-0.009886222	-0.027181543	0.08001077	0.0008513583	0.020474847	0.07457064	0.013988614	0.023599146	0.002571687	0.011268836	-0.037784144	-0.0016842522	0.008354556	0.025634026	-0.038043283	-0.004891172	-0.012030691	-0.021523096	0.024614155	-0.017368168	0.04900872	0.0024218038	-0.18150169	0.014208846	-0.0074635856	-0.018723138	-0.012292668	-0.0034362935	0.0135780405	-0.0110591315	0.031217124	-0.024312176	-0.003910076	-0.057852216	-0.0073143393	-0.028280772	-0.019748682
12_75813848_A_G_b37	0.023652438	-0.012956105	-0.03723888	-0.00041621923	-0.026751883	-0.0112180095	0.012344066	-0.025249386	-0.017456435	-0.016911304	0.011408985	0.03915126	-0.007124644	-0.015017472	0.0040804297	-0.03853568	0.01484194	-0.010727355	-0.01128779	-1.6782433e-05	0.009235818	-0.03348175	-0.026257902	0.04154536	0.0063878335	0.012738201	-0.008831792	-0.03177648	-0.015667371	0.029459065	0.005172277	0.021656718	0.033613697	0.00457789	-0.002201687	0.016971327	-0.008223072	-0.036628097	0.0139666945	-0.003951706	0.00792978	-0.011372738	0.009815834	-0.019814141	-0.017044106	0.0033538565	0.0023374707	0.026893504	0.013278082	-0.6543558	-0.0021387711	0.030789051	-0.0048585683	-0.015256407	-0.00019083917	-0.0016628858	0.00767692	0.02141983	0.0008210838	0.019436656	-0.03291049	-0.023044117	0.011611516	-0.014377136
